id,text,threat_category,legitimate,payment_request,urgency,payment_pressure,authority_impersonation,phishing,social_engineering,fraud
ml-ctx-0429,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹1500 on UPI kbc.tax@ybl to avoid cut. Call officer at 9886138371.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0430,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-341 ya UPI abc123@upi pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0431,"Dear customer, your parcel #928196663 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-611 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0432,"Dear customer, your parcel #928184601 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-998 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0433,"Dear Customer, ₹4500 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹92011. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0434,"Dear customer, your parcel #928133723 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-148 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0435,"Dear Customer, ₹1200 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹89807. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0436,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹2500 on UPI mule_781@axis to avoid cut. Call officer at 9862354090.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0437,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-366 ya UPI kbc.tax@ybl pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0438,"Dear SBI UPI User, payment of ₹4500 to amazon@apl successful. UPI Ref: 492819684066. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0439,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹25000 immediately to prevent legal FIR and fine. UPI: layer1_mule@icici,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0440,"Dear SBI UPI User, payment of ₹350 to bescom@sbi successful. UPI Ref: 492819450894. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0441,"Hello sir, we noticed an accidental overcharge of ₹499 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-790 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0442,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-634",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0443,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-627,bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0444,"Customer Support: To resolve your pending UPI refund of ₹10, download our official QuickSupport tool https://tinyurl.com/quicksupport-v5.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0445,"Your Uber ride OTP is 485695. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0446,"Customer Support: To resolve your pending UPI refund of ₹25, download our official QuickSupport tool https://tinyurl.com/quicksupport-v5.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0447,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹10 to manager UPI kbc.tax@ybl now.",lottery_kbc,0,1,1,0,1,0,1,1
ml-ctx-0448,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-554,bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0449,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹25000 on UPI disconnection.officer@sbi to avoid cut. Call officer at 9872051615.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0450,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹499 to coordinator UPI refund.desk@paytm.,job_scam,0,1,0,0,1,0,1,1
ml-ctx-0451,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹499 to coordinator UPI mule_781@axis.,job_scam,0,1,0,0,1,0,1,1
ml-ctx-0452,"Dear SBI UPI User, payment of ₹4500 to zomato@hdfcbank successful. UPI Ref: 492819570956. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0453,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹499 on UPI abc123@upi to avoid cut. Call officer at 9834002895.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0454,"Hello sir, we noticed an accidental overcharge of ₹25 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-198 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0455,"Your Uber ride OTP is 125703. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0456,"Dear customer, your parcel #928173992 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-274 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0457,"Dear SBI UPI User, payment of ₹18500 to flipkart@axis successful. UPI Ref: 492819604393. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0458,"Customer Support: To resolve your pending UPI refund of ₹25, download our official QuickSupport tool https://tinyurl.com/quicksupport-v8.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0459,"Hello sir, we noticed an accidental overcharge of ₹1500 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-884 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0460,"Dear Customer, ₹18500 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹63781. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0461,"Your Uber ride OTP is 885545. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0462,"Dear customer, your parcel #928167735 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-993 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0463,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹50 to manager UPI refund.desk@paytm now.",lottery_kbc,0,1,1,0,1,0,1,1
ml-ctx-0464,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-585 ya UPI kbc.tax@ybl pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0465,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-212,bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0466,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹25000 immediately to prevent legal FIR and fine. UPI: customs.fine@okhdfc,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0467,"Your Uber ride OTP is 899595. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0468,"Dear SBI UPI User, payment of ₹4500 to bescom@sbi successful. UPI Ref: 492819791808. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0469,"Dear customer, your parcel #928143849 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-691 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0470,"Dear Customer, ₹150 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹146586. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0471,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-196",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0472,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹10 to manager UPI mule_781@axis now.",lottery_kbc,0,1,1,0,1,0,1,1
ml-ctx-0473,"Hello sir, we noticed an accidental overcharge of ₹50 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-463 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0474,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-810 ya UPI refund.desk@paytm pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0475,"Dear Customer, ₹1200 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹78338. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0476,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹1500 immediately to prevent legal FIR and fine. UPI: refund.desk@paytm,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0477,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹1500 immediately to prevent legal FIR and fine. UPI: layer1_mule@icici,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0478,"Your Uber ride OTP is 543020. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0479,"Your Uber ride OTP is 337110. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0480,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-645",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0481,"Dear SBI UPI User, payment of ₹150 to swiggy@icici successful. UPI Ref: 492819635987. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0482,"Dear Customer, ₹1200 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹60652. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0483,"Dear Customer, ₹850 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹86330. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0484,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹100 to coordinator UPI abc123@upi.,job_scam,0,1,0,0,1,0,1,1
ml-ctx-0485,"Customer Support: To resolve your pending UPI refund of ₹100, download our official QuickSupport tool https://tinyurl.com/quicksupport-v7.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0486,"Hello sir, we noticed an accidental overcharge of ₹100 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-712 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0487,"Hello sir, we noticed an accidental overcharge of ₹50 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-900 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0488,"Your Uber ride OTP is 660927. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0489,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹25 on UPI kbc.tax@ybl to avoid cut. Call officer at 9883317398.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0490,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹100 on UPI refund.desk@paytm to avoid cut. Call officer at 9893262564.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0491,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹25000 on UPI customs.fine@okhdfc to avoid cut. Call officer at 9833023226.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0492,"Dear Customer, ₹850 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹61421. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0493,"Dear Customer, ₹1200 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹147468. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0494,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹25000 on UPI kbc.tax@ybl to avoid cut. Call officer at 9850664631.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0495,"Dear SBI UPI User, payment of ₹1200 to zomato@hdfcbank successful. UPI Ref: 492819148845. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0496,"Dear Customer, ₹850 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹125638. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0497,"Dear customer, your parcel #928155263 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-217 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0498,"Dear Customer, ₹4500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹63191. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0499,"Dear customer, your parcel #928150932 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-137 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0500,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹499 immediately to prevent legal FIR and fine. UPI: customs.fine@okhdfc,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0501,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-451,bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0502,"Your Uber ride OTP is 953989. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0503,"Hello sir, we noticed an accidental overcharge of ₹25000 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-585 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0504,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-586",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0505,"Dear customer, your parcel #928187941 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-141 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0506,"Dear Customer, ₹150 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹26002. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0507,"Customer Support: To resolve your pending UPI refund of ₹499, download our official QuickSupport tool https://tinyurl.com/quicksupport-v8.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0508,"Dear customer, your parcel #928167301 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-299 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0509,"Dear Customer, ₹350 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹59069. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0510,"Your Uber ride OTP is 682297. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0511,"Dear SBI UPI User, payment of ₹150 to bescom@sbi successful. UPI Ref: 492819692962. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0512,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-426,bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0513,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹100 immediately to prevent legal FIR and fine. UPI: refund.desk@paytm,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0514,"Your Uber ride OTP is 725023. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0515,"Dear Customer, ₹4500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹80344. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0516,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-247,bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0517,"Dear Customer, ₹850 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹46850. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0518,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹25 to manager UPI kbc.tax@ybl now.",lottery_kbc,0,1,1,0,1,0,1,1
ml-ctx-0519,"Dear customer, your parcel #928197386 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-523 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0520,"Dear Customer, ₹1200 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹131933. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0521,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-743",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0522,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-485",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0523,"Customer Support: To resolve your pending UPI refund of ₹2500, download our official QuickSupport tool https://tinyurl.com/quicksupport-v9.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0524,"Dear SBI UPI User, payment of ₹18500 to swiggy@icici successful. UPI Ref: 492819944809. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0525,"Your Uber ride OTP is 182963. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0526,"Dear customer, your parcel #928178987 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-659 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0527,"Dear Customer, ₹18500 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹137559. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0528,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹499 immediately to prevent legal FIR and fine. UPI: abc123@upi,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0529,"Dear SBI UPI User, payment of ₹1200 to swiggy@icici successful. UPI Ref: 492819609236. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0530,"Dear Customer, ₹4500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹104728. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0531,"Dear SBI UPI User, payment of ₹150 to zomato@hdfcbank successful. UPI Ref: 492819582711. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0532,"Customer Support: To resolve your pending UPI refund of ₹1500, download our official QuickSupport tool https://tinyurl.com/quicksupport-v8.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0533,"Dear SBI UPI User, payment of ₹350 to swiggy@icici successful. UPI Ref: 492819302142. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0534,"Dear SBI UPI User, payment of ₹4500 to flipkart@axis successful. UPI Ref: 492819731113. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0535,"Dear SBI UPI User, payment of ₹1200 to amazon@apl successful. UPI Ref: 492819110013. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0536,"Your Uber ride OTP is 698643. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0537,"Your Uber ride OTP is 219130. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0538,"Dear Customer, ₹150 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹25538. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0539,"Dear SBI UPI User, payment of ₹150 to flipkart@axis successful. UPI Ref: 492819597007. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0540,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-394 ya UPI refund.desk@paytm pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0541,"Customer Support: To resolve your pending UPI refund of ₹2500, download our official QuickSupport tool https://tinyurl.com/quicksupport-v1.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0542,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-781 ya UPI refund.desk@paytm pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0543,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹100 immediately to prevent legal FIR and fine. UPI: customs.fine@okhdfc,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0544,"Dear SBI UPI User, payment of ₹1200 to flipkart@axis successful. UPI Ref: 492819990439. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0545,"Dear Customer, ₹4500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹34783. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0546,"Dear customer, your parcel #928168029 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-174 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0547,"Dear Customer, ₹350 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹48056. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0548,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-350,bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0549,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹50 on UPI customs.fine@okhdfc to avoid cut. Call officer at 9829843056.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0550,"Dear SBI UPI User, payment of ₹350 to bescom@sbi successful. UPI Ref: 492819361464. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0551,"Your Uber ride OTP is 937874. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0552,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹25000 on UPI mule_781@axis to avoid cut. Call officer at 9846401976.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0553,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹1500 on UPI customs.fine@okhdfc to avoid cut. Call officer at 9812731836.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0554,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹25000 on UPI abc123@upi to avoid cut. Call officer at 9834447345.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0555,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹25000 on UPI kbc.tax@ybl to avoid cut. Call officer at 9886421261.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0556,"Dear Customer, ₹1200 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹141101. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0557,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-357 ya UPI refund.desk@paytm pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0558,"Dear SBI UPI User, payment of ₹850 to swiggy@icici successful. UPI Ref: 492819746161. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0559,"Dear SBI UPI User, payment of ₹350 to bescom@sbi successful. UPI Ref: 492819367725. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0560,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-894",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0561,"Your Uber ride OTP is 213693. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0562,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹50 immediately to prevent legal FIR and fine. UPI: abc123@upi,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0563,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-243",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0564,"Dear Customer, ₹4500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹41731. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0565,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-809 ya UPI refund.desk@paytm pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0566,"Dear SBI UPI User, payment of ₹850 to swiggy@icici successful. UPI Ref: 492819559543. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0567,"Hello sir, we noticed an accidental overcharge of ₹25000 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-280 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0568,"Dear Customer, ₹150 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹19840. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0569,"Dear Customer, ₹1200 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹124076. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
