id,text,threat_category,legitimate,payment_request,urgency,payment_pressure,authority_impersonation,phishing,social_engineering,fraud
ml-ctx-0547,"Dear Customer, ₹350 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹48056. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0379,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-922 ya UPI kbc.tax@ybl pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0589,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹10 immediately to prevent legal FIR and fine. UPI: disconnection.officer@sbi,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0133,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹1500 on UPI disconnection.officer@sbi to avoid cut. Call officer at 9819097538.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0619,"Your Uber ride OTP is 140571. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0418,"Dear SBI UPI User, payment of ₹150 to flipkart@axis successful. UPI Ref: 492819264586. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0112,"Dear SBI UPI User, payment of ₹850 to amazon@apl successful. UPI Ref: 492819754448. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0159,"Dear Customer, ₹350 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹75963. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0061,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹100 to manager UPI refund.desk@paytm now.",lottery_kbc,0,1,1,0,1,0,1,1
ml-ctx-0310,"Dear Customer, ₹4500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹72024. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0421,"Dear SBI UPI User, payment of ₹4500 to swiggy@icici successful. UPI Ref: 492819528941. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0077,"Your Uber ride OTP is 678572. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0248,"Dear Customer, ₹1200 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹39089. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0301,"Dear Customer, ₹350 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹117219. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0600,"Dear Customer, ₹150 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹145734. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0362,"Dear SBI UPI User, payment of ₹350 to swiggy@icici successful. UPI Ref: 492819208557. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0423,"Dear Customer, ₹4500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹27714. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0255,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-261,bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0391,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹10 on UPI abc123@upi to avoid cut. Call officer at 9846470794.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0052,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹100 to manager UPI kbc.tax@ybl now.",lottery_kbc,0,1,1,0,1,0,1,1
ml-ctx-0357,"Dear SBI UPI User, payment of ₹350 to swiggy@icici successful. UPI Ref: 492819266625. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0503,"Hello sir, we noticed an accidental overcharge of ₹25000 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-585 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0188,"Dear Customer, ₹150 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹146597. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0212,"Dear SBI UPI User, payment of ₹4500 to bescom@sbi successful. UPI Ref: 492819114355. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0066,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹2500 immediately to prevent legal FIR and fine. UPI: mule_781@axis,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0218,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹1500 to coordinator UPI refund.desk@paytm.,job_scam,0,1,0,0,1,0,1,1
ml-ctx-0360,"Dear customer, your parcel #928199020 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-959 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0583,"Dear Customer, ₹350 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹107593. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0556,"Dear Customer, ₹1200 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹141101. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0654,"Your Uber ride OTP is 485585. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0376,"Hello sir, we noticed an accidental overcharge of ₹25000 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-545 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0158,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹25 to coordinator UPI disconnection.officer@sbi.,job_scam,0,1,0,1,1,0,1,1
ml-ctx-0067,"Customer Support: To resolve your pending UPI refund of ₹100, download our official QuickSupport tool https://tinyurl.com/quicksupport-v4.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0086,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹25 to manager UPI mule_781@axis now.",lottery_kbc,0,1,1,0,1,0,1,1
ml-ctx-0266,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹1500 immediately to prevent legal FIR and fine. UPI: disconnection.officer@sbi,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0502,"Your Uber ride OTP is 953989. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0197,"Dear Customer, ₹350 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹19719. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0359,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-451 ya UPI customs.fine@okhdfc pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0522,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-485",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0029,"Hello sir, we noticed an accidental overcharge of ₹25000 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-591 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0651,"Dear Customer, ₹150 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹79266. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0241,"Dear customer, your parcel #928139789 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-828 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0579,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹499 on UPI mule_781@axis to avoid cut. Call officer at 9871167464.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0482,"Dear Customer, ₹1200 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹60652. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0460,"Dear Customer, ₹18500 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹63781. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0214,"Dear customer, your parcel #928123081 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-388 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0389,"Hello sir, we noticed an accidental overcharge of ₹25 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-573 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0202,"Dear Customer, ₹1200 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹56993. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0019,"Dear Customer, ₹4500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹62172. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0405,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-285 ya UPI mule_781@axis pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0456,"Dear customer, your parcel #928173992 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-274 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
